gene_id	utr_start	overlapping_sites_count
7087	223	4
7087	1005	4
7087	223	4
7087	1005	4
7087	223	4
7087	4483	1
7087	1005	4
7087	223	4
7087	2495	0
7087	2205	2
7087	2611	1
3357	1462	3
3357	1462	3
3357	1694	1
3357	543	1
3357	1361	0
3357	2328	0
3357	2050	0
3357	2475	0
3357	1400	0
3357	779	0
3357	1856	0
3357	828	0
3357	1699	1
3357	2515	0
3357	2641	0
3357	536	1
3357	1462	3
3357	1462	3
3357	2110	2
3357	2110	2
3357	2110	2
3357	750	0
3357	1087	0
3357	2298	1
3357	2298	1
3357	447	0
3357	1024	0
3357	958	0
3357	2532	1
3357	2532	1
16210	103	0
16210	60	0
16210	335	0
16210	118	1
16210	118	1
16210	616	7
16210	616	7
16210	616	7
16210	616	7
16210	616	7
16210	616	7
16210	616	7
16210	616	7
16210	307	3
16210	307	3
16210	17	1
16210	305	3
16210	17	1
16210	305	3
16210	386	0
9789	2255	0
9789	1116	3
9789	1116	3
9789	791	7
9789	791	7
9789	794	7
9789	794	7
9789	2181	4
9789	2181	4
9789	500	3
9789	500	3
9789	660	1
9789	1951	0
9789	2083	0
9789	959	2
9789	242	2
9789	642	0
9789	1720	0
9789	226	0
9789	3173	0
9789	2036	0
9789	665	1
9789	1498	0
9789	458	0
9789	934	0
9789	1831	0
9789	3037	0
9789	3080	0
9789	3193	0
9789	1182	0
9789	958	2
9789	241	2
9789	2180	4
9789	2734	0
9789	1116	3
9789	921	1
9789	921	1
9789	1771	1
9789	1771	1
9789	323	0
9789	2181	4
9789	500	3
9789	791	7
9789	794	7
9789	2181	4
9789	500	3
9789	791	7
9789	794	7
9789	1116	3
9789	2066	1
9789	2353	1
9789	2066	1
9789	2353	1
9789	1603	0
9789	242	2
9789	959	2
7178	422	3
7178	422	3
7178	272	3
7178	272	3
7178	661	0
7178	186	0
7178	617	0
7178	85	1
7178	85	1
7178	422	3
7178	272	3
7178	272	3
7178	422	3
13610	99	2
13610	376	2
13610	376	2
13610	376	2
13610	278	0
13610	99	2
13610	99	2
757	4912	0
757	2821	0
757	1004	3
757	1004	3
757	4736	0
757	1040	2
757	3174	0
757	3104	3
757	3104	3
757	5175	0
757	1825	0
757	3861	0
757	1356	0
757	1150	0
757	3983	0
757	1169	0
757	3508	0
757	1397	0
757	215	0
757	4564	0
757	2717	0
757	3277	0
757	3548	0
757	5192	0
757	3924	0
757	1699	0
757	1727	0
757	2383	1
757	3797	1
757	3799	1
757	4151	0
757	2558	0
757	2375	1
757	3250	0
757	3647	0
757	977	0
757	2420	0
757	2783	0
757	4640	0
757	136	1
757	138	1
757	156	1
757	156	1
757	1004	3
757	1004	3
757	3707	4
757	3707	4
757	3707	4
757	3707	4
757	3707	4
757	4114	0
757	4192	0
757	3104	3
757	3104	3
757	1046	2
757	1046	2
757	1490	1
757	1490	1
757	1951	1
757	1951	1
9811	379	0
9811	2082	0
9811	529	0
9811	1618	2
9811	749	0
9811	1873	0
9811	1971	0
9811	658	0
9811	1181	0
9811	2147	0
9811	1620	2
9811	1620	2
9811	1651	1
9811	1651	1
9811	2127	0
9811	1319	0
9811	716	0
9811	2021	1
9811	2021	1
11095	146	1
11095	172	0
11095	143	1
11095	39	1
11095	39	1
4342	986	0
4342	862	0
4342	73	0
4342	878	0
4342	685	0
4342	116	0
4342	154	0
4342	174	0
4342	591	0
4342	931	0
4342	395	1
4342	624	1
4342	350	1
4342	395	1
4342	624	1
4342	350	1
4342	920	0
4342	574	0
4342	195	1
4342	195	1
1124	62	0
1124	2152	0
1124	2626	0
1124	732	1
1124	86	1
1124	1916	0
1124	345	4
1124	345	4
1124	345	4
1124	345	4
1124	345	4
1124	1448	1
1124	1613	1
1124	867	1
1124	1448	1
1124	1613	1
1124	867	1
1124	1640	0
1124	1479	0
1124	975	1
1124	975	1
1124	2900	1
1124	2900	1
1124	2932	1
1124	2932	1
1124	86	1
1124	732	1
7545	104	0
7545	928	2
7545	1823	0
7545	1912	0
7545	1835	0
7545	2261	1
7545	583	0
7545	282	0
7545	149	0
7545	1519	0
7545	2428	2
7545	358	0
7545	595	0
7545	746	0
7545	2269	1
7545	927	2
7545	2335	0
7545	2113	1
7545	2113	1
7545	2422	4
7545	2422	4
7545	2096	0
7545	2419	3
7545	383	1
7545	2419	3
7545	383	1
7545	1983	1
7545	1983	1
7545	928	2
13403	838	0
13403	759	0
13403	575	0
13403	253	0
13403	360	0
13403	533	0
13403	785	8
13403	785	8
13403	789	8
13403	789	8
13403	793	8
13403	793	8
13403	793	8
13403	793	8
13403	793	8
550	1691	0
550	3958	0
550	1604	3
550	1604	3
550	4064	0
550	318	3
550	318	3
550	512	0
550	4830	0
550	196	0
550	2250	0
550	1084	0
550	2111	0
550	4180	0
550	5177	0
550	2766	0
550	801	0
550	2100	0
550	5819	0
550	911	0
550	282	0
550	3124	0
550	3878	0
550	2390	0
550	3306	0
550	4087	0
550	4533	0
550	5543	0
550	114	0
550	1200	0
550	1284	0
550	1471	0
550	1575	0
550	1639	0
550	3989	0
550	469	0
550	2685	0
550	2293	0
550	5638	0
550	727	0
550	780	0
550	5855	0
550	177	4
550	177	4
550	177	4
550	177	4
550	177	4
550	318	3
550	318	3
550	923	0
550	6200	7
550	6200	7
550	6200	7
550	6200	7
550	6200	7
550	6200	7
550	6200	7
550	6200	7
550	1604	3
550	6276	3
550	3786	1
550	4226	1
550	648	1
550	6276	3
550	3786	1
550	4226	1
550	648	1
550	5268	1
550	6274	3
550	3055	1
550	5268	1
550	6274	3
550	3055	1
550	2920	0
550	5398	1
550	5398	1
550	5586	1
550	5586	1
550	1604	3
550	4792	1
550	4792	1
550	3934	1
550	3934	1
550	2571	2
550	2571	2
550	2571	2
550	2360	1
550	5439	1
550	2088	4
550	2088	4
550	2088	4
550	2088	4
550	2360	1
550	5439	1
550	2088	4
550	4494	0
550	3747	0
13392	204	0
13392	699	0
13392	275	0
13392	669	0
13392	67	9
13392	67	9
13392	67	9
13392	67	9
13392	67	9
13392	67	9
13392	67	9
13392	67	9
13392	71	9
13392	71	9
13392	162	0
13392	580	3
13392	580	3
13392	512	1
13392	512	1
13392	222	1
13392	577	3
13392	222	1
13392	577	3
13392	465	0
6740	423	0
6740	697	0
6740	1479	0
6740	774	3
6740	774	3
6740	922	3
6740	922	3
6740	2078	3
6740	2078	3
6740	4701	3
6740	4701	3
6740	383	4
6740	383	4
6740	1754	0
6740	1959	0
6740	2214	0
6740	1256	1
6740	1691	1
6740	3704	1
6740	2380	0
6740	264	1
6740	2454	0
6740	5195	0
6740	1127	0
6740	2032	0
6740	2403	0
6740	4431	0
6740	3661	0
6740	5016	0
6740	1029	0
6740	5007	0
6740	390	4
6740	2336	0
6740	2367	0
6740	4899	0
6740	191	0
6740	260	1
6740	922	3
6740	922	3
6740	1019	1
6740	1019	1
6740	1081	1
6740	1081	1
6740	1256	1
6740	104	0
6740	383	4
6740	774	3
6740	2078	3
6740	4701	3
6740	894	0
6740	508	1
6740	508	1
6740	383	4
6740	774	3
6740	2078	3
6740	4701	3
6740	336	1
6740	3085	1
6740	336	1
6740	3085	1
6740	2990	1
6740	3759	1
6740	2990	1
6740	3759	1
6740	181	1
6740	4623	1
6740	181	1
6740	4623	1
6740	2003	1
6740	2003	1
6740	1691	1
6740	3704	1
5402	333	2
5402	517	0
5402	333	2
5402	333	2
7695	1093	0
7695	1128	0
7695	2412	0
7695	3611	3
7695	3611	3
7695	2197	1
7695	533	0
7695	1037	0
7695	1286	0
7695	3132	2
7695	2737	0
7695	2402	0
7695	3344	0
7695	2574	0
7695	2871	0
7695	2997	0
7695	214	0
7695	2596	0
7695	555	0
7695	1435	0
7695	4124	0
7695	1445	0
7695	1897	0
7695	3579	0
7695	2465	0
7695	3283	0
7695	2193	1
7695	2456	0
7695	3130	2
7695	3835	0
7695	1137	1
7695	1137	1
7695	2261	0
7695	3611	3
7695	1244	0
7695	3711	0
7695	3874	1
7695	3874	1
7695	3054	1
7695	3054	1
7695	3611	3
7695	1214	1
7695	1214	1
7695	4244	1
7695	4244	1
7695	3132	2
1263	3337	0
1263	4369	3
1263	4369	3
1263	3940	0
1263	1681	0
1263	1033	1
1263	4136	0
1263	4757	0
1263	975	0
1263	1030	1
1263	1242	0
1263	2174	0
1263	3636	0
1263	4668	0
1263	196	0
1263	4003	0
1263	3198	0
1263	2566	0
1263	4063	0
1263	1641	1
1263	1641	1
1263	2350	7
1263	2350	7
1263	2350	7
1263	2350	7
1263	2350	7
1263	2350	7
1263	2350	7
1263	2350	7
1263	2197	0
1263	4369	3
1263	2271	0
1263	1947	0
1263	3087	1
1263	3310	3
1263	3087	1
1263	3310	3
1263	4369	3
1263	162	1
1263	162	1
1263	3307	3
1263	3307	3
1263	3227	0
14116	774	3
14116	774	3
14116	645	4
14116	645	4
14116	286	3
14116	286	3
14116	418	0
14116	450	0
14116	357	0
14116	180	0
14116	644	4
14116	645	4
14116	645	4
14116	774	3
14116	286	3
14116	286	3
14116	774	3
14982	181	0
14982	698	0
14982	1000	0
14982	340	1
14982	340	1
14982	1121	1
14982	1121	1
14982	966	1
14982	966	1
2129	1064	0
2129	5274	3
2129	5274	3
2129	6337	3
2129	6337	3
2129	2896	0
2129	6142	3
2129	6142	3
2129	2518	3
2129	2518	3
2129	3520	0
2129	3921	0
2129	2783	1
2129	5465	0
2129	6394	0
2129	205	0
2129	3271	0
2129	3352	3
2129	4115	0
2129	5354	0
2129	3452	0
2129	4874	0
2129	634	0
2129	4441	0
2129	4738	0
2129	5175	0
2129	303	1
2129	1406	1
2129	6113	0
2129	720	0
2129	3041	0
2129	4194	0
2129	4842	0
2129	126	0
2129	2238	0
2129	6317	0
2129	5104	0
2129	584	0
2129	5826	0
2129	1264	0
2129	1404	1
2129	310	1
2129	5732	0
2129	1974	0
2129	4965	0
2129	1765	0
2129	3219	0
2129	3280	0
2129	3240	0
2129	6199	0
2129	353	0
2129	6425	0
2129	997	0
2129	1020	1
2129	1020	1
2129	1532	0
2129	2684	1
2129	2684	1
2129	2783	1
2129	6337	3
2129	6337	3
2129	6540	1
2129	6540	1
2129	5274	3
2129	872	1
2129	5566	5
2129	872	1
2129	5566	5
2129	3143	1
2129	3143	1
2129	271	0
2129	3030	1
2129	5674	0
2129	2518	3
2129	6142	3
2129	2518	3
2129	6142	3
2129	1477	1
2129	5572	5
2129	1477	1
2129	5572	5
2129	2919	0
2129	5132	0
2129	5274	3
2129	5574	5
2129	5574	5
2129	3944	1
2129	3944	1
2129	3349	3
2129	3349	3
2129	3349	3
2129	3032	1
2129	2201	0
4217	1107	3
4217	1107	3
4217	2240	3
4217	2240	3
4217	209	0
4217	2879	0
4217	234	0
4217	1535	0
4217	2478	0
4217	2419	0
4217	2514	0
4217	2708	0
4217	1300	0
4217	1171	0
4217	312	0
4217	2037	0
4217	1107	3
4217	2240	3
4217	1569	1
4217	1569	1
4217	340	0
4217	145	1
4217	145	1
4217	1107	3
4217	2240	3
4217	3086	0
4217	2630	0
17070	93	3
17070	93	3
17070	40	0
17070	93	3
17070	93	3
18733	82	0
18733	103	2
18733	103	2
18733	103	2
5880	363	3
5880	363	3
5880	868	0
5880	560	1
5880	936	0
5880	777	0
5880	660	2
5880	660	2
5880	660	2
5880	289	1
5880	289	1
5880	956	0
5880	552	1
5880	363	3
5880	363	3
5880	77	2
5880	77	2
5880	77	2
9083	1281	0
9083	700	3
9083	700	3
9083	419	3
9083	419	3
9083	636	0
9083	1606	1
9083	1053	2
9083	250	0
9083	1996	0
9083	2008	0
9083	372	0
9083	887	0
9083	1600	1
9083	419	3
9083	419	3
9083	510	1
9083	510	1
9083	700	3
9083	700	3
9083	983	1
9083	983	1
9083	1059	2
9083	1059	2
9083	281	1
9083	281	1
9083	1126	0
9083	319	0
9083	2018	0
9083	1715	1
9083	1715	1
9083	651	1
9083	651	1
5839	187	3
5839	187	3
5839	348	0
5839	422	0
5839	412	0
5839	549	0
5839	502	0
5839	519	12
5839	519	12
5839	519	12
5839	519	12
5839	519	12
5839	523	12
5839	523	12
5839	523	12
5839	523	12
5839	523	12
5839	523	12
5839	523	12
5839	523	12
5839	609	4
5839	609	4
5839	609	4
5839	609	4
5839	609	4
5839	721	0
5839	159	7
5839	159	7
5839	159	7
5839	159	7
5839	159	7
5839	159	7
5839	159	7
5839	159	7
5839	187	3
5839	766	0
5839	777	1
5839	777	1
5839	187	3
18692	41	0
11457	201	3
11457	201	3
11457	2184	3
11457	2184	3
11457	2907	3
11457	2907	3
11457	1987	0
11457	2673	4
11457	2673	4
11457	3804	0
11457	3065	0
11457	791	0
11457	1785	0
11457	2931	0
11457	3316	0
11457	2380	0
11457	3515	0
11457	3904	0
11457	549	0
11457	136	0
11457	1239	0
11457	655	7
11457	655	7
11457	655	7
11457	655	7
11457	655	7
11457	655	7
11457	655	7
11457	655	7
11457	2907	3
11457	2907	3
11457	2979	1
11457	2979	1
11457	3341	2
11457	3341	2
11457	3341	2
11457	722	7
11457	722	7
11457	722	7
11457	722	7
11457	722	7
11457	722	7
11457	722	7
11457	722	7
11457	2672	4
11457	201	3
11457	2184	3
11457	2704	1
11457	2704	1
11457	2673	4
11457	2673	4
11457	1454	1
11457	1637	1
11457	3361	0
11457	4013	0
11457	1454	1
11457	1637	1
11457	201	3
11457	2184	3
5327	1405	1
5327	1108	0
5327	1221	0
5327	1292	0
5327	1389	0
5327	1174	0
5327	226	0
5327	1005	0
5327	2007	1
5327	2007	1
5327	1563	1
5327	1563	1
5327	1405	1
12261	121	3
12261	295	4
12261	295	4
12261	286	1
12261	610	0
12261	363	0
12261	115	3
12261	115	3
12261	115	3
12261	294	5
12261	295	4
12261	295	4
12261	635	1
12261	635	1
12261	784	1
12261	784	1
12261	820	1
12261	820	1
2637	175	0
2637	530	0
2637	1172	3
2637	1172	3
2637	385	2
2637	1347	3
2637	1347	3
2637	217	3
2637	217	3
2637	293	0
2637	2316	0
2637	4410	2
2637	2919	0
2637	4190	0
2637	2185	2
2637	1054	0
2637	4295	0
2637	187	0
2637	2619	0
2637	865	0
2637	3081	0
2637	2852	0
2637	3799	0
2637	4408	2
2637	217	3
2637	217	3
2637	475	1
2637	475	1
2637	4054	1
2637	4054	1
2637	4063	1
2637	4063	1
2637	4410	2
2637	399	0
2637	1172	3
2637	3213	0
2637	3485	0
2637	1569	0
2637	2478	0
2637	1347	3
2637	1347	3
2637	2192	2
2637	2192	2
2637	1454	1
2637	3822	0
2637	1454	1
2637	1172	3
2637	3133	4
2637	3133	4
2637	3133	4
2637	3133	4
2637	3133	4
2637	385	2
2637	385	2
9058	639	0
9058	2957	4
9058	2957	4
9058	3156	0
9058	2351	0
9058	1068	0
9058	1696	0
9058	729	0
9058	1511	0
9058	3037	0
9058	2074	0
9058	3061	0
9058	1583	0
9058	1092	0
9058	484	0
9058	950	0
9058	1422	0
9058	3711	5
9058	618	3
9058	622	3
9058	622	3
9058	622	3
9058	1165	9
9058	1165	9
9058	1165	9
9058	1165	9
9058	1165	9
9058	1165	9
9058	1165	9
9058	1165	9
9058	2845	1
9058	2845	1
9058	2956	4
9058	2957	4
9058	2957	4
9058	3714	5
9058	3714	5
9058	3714	5
9058	3714	5
9058	3714	5
9058	1550	7
9058	1550	7
9058	1550	7
9058	1550	7
9058	1550	7
9058	1550	7
9058	1550	7
9058	1550	7
9058	1122	0
9058	169	0
9058	2698	1
9058	1164	9
9058	2698	1
9058	1164	9
9058	1772	1
9058	1772	1
9058	159	1
9058	3832	1
9058	159	1
9058	3832	1
9058	144	1
9058	144	1
9058	819	2
9058	819	2
9058	819	2
9058	3288	1
9058	3288	1
10607	685	3
10607	685	3
10607	720	0
10607	125	0
10607	774	0
10607	610	0
10607	685	3
10607	685	3
17039	194	0
17039	122	0
4186	749	0
4186	943	0
4186	2456	0
4186	3802	0
4186	3968	0
4186	4658	0
4186	1759	3
4186	1759	3
4186	1856	3
4186	1856	3
4186	2555	0
4186	695	3
4186	695	3
4186	2127	3
4186	2127	3
4186	385	0
4186	45	0
4186	1390	0
4186	863	0
4186	4013	1
4186	1147	2
4186	171	0
4186	1499	0
4186	4179	0
4186	4201	1
4186	2794	0
4186	361	0
4186	4209	1
4186	4017	1
4186	4997	0
4186	1110	0
4186	3783	0
4186	5405	0
4186	2999	0
4186	4788	0
4186	223	0
4186	3195	0
4186	1360	0
4186	3580	0
4186	842	0
4186	1151	2
4186	1151	2
4186	1209	1
4186	1209	1
4186	1269	1
4186	1269	1
4186	1759	3
4186	1856	3
4186	2568	1
4186	2568	1
4186	2516	0
4186	2127	3
4186	695	3
4186	2127	3
4186	695	3
4186	959	1
4186	959	1
4186	3090	0
4186	1759	3
4186	1856	3
4186	4417	1
4186	4827	1
4186	4417	1
4186	4827	1
4186	2332	1
4186	115	1
4186	2332	1
4186	115	1
15184	1757	0
15184	91	0
15184	392	1
15184	208	0
15184	218	0
15184	315	0
15184	1151	0
15184	1634	0
15184	258	0
15184	1306	1
15184	1308	1
15184	392	1
15184	583	7
15184	583	7
15184	583	7
15184	583	7
15184	583	7
15184	583	7
15184	583	7
15184	583	7
15184	592	1
15184	592	1
15184	605	2
15184	605	2
15184	605	2
15184	681	2
15184	681	2
15184	681	2
15184	1451	1
15184	1451	1
15184	1529	7
15184	1529	7
15184	1529	7
15184	1529	7
15184	1529	7
15184	1529	7
15184	1529	7
15184	1529	7
8763	2129	0
8763	3520	0
8763	5081	3
8763	5081	3
8763	718	3
8763	718	3
8763	2110	3
8763	2110	3
8763	5906	0
8763	5497	0
8763	5842	0
8763	3791	0
8763	2980	0
8763	5229	0
8763	3043	0
8763	3367	0
8763	4883	1
8763	183	0
8763	2932	0
8763	4160	0
8763	5380	0
8763	4887	1
8763	5646	0
8763	5464	0
8763	5028	0
8763	1431	0
8763	2516	0
8763	1584	1
8763	1584	1
8763	2700	1
8763	2700	1
8763	1913	7
8763	1913	7
8763	1913	7
8763	1913	7
8763	1913	7
8763	1913	7
8763	1913	7
8763	1913	7
8763	5081	3
8763	4474	1
8763	4474	1
8763	469	0
8763	2110	3
8763	718	3
8763	2110	3
8763	718	3
8763	5081	3
8763	684	1
8763	684	1
8763	5245	1
8763	5245	1
8763	5971	1
8763	5971	1
8763	5195	2
8763	3906	2
8763	5195	2
8763	3906	2
8763	5195	2
8763	3906	2
8763	5567	1
8763	5551	1
8763	5567	1
8763	5551	1
7103	1412	3
7103	1412	3
7103	1743	3
7103	1743	3
7103	2080	3
7103	2080	3
7103	784	0
7103	1003	1
7103	2228	1
7103	140	0
7103	1160	0
7103	165	0
7103	2234	1
7103	509	0
7103	1725	0
7103	25	0
7103	1456	0
7103	421	0
7103	97	0
7103	1127	0
7103	1003	1
7103	1412	3
7103	1412	3
7103	2170	4
7103	2170	4
7103	2170	4
7103	2170	4
7103	2170	4
7103	2080	3
7103	1743	3
7103	2080	3
7103	1743	3
7103	1592	1
7103	1592	1
7103	571	0
13383	102	1
13383	102	1
530	175	0
530	600	0
530	909	1
530	1319	1
530	952	0
530	226	1
530	228	1
530	369	0
530	1335	0
530	267	0
530	1542	3
530	1542	3
530	1187	1
530	1540	3
530	1187	1
530	1540	3
530	1698	1
530	1698	1
530	552	1
530	552	1
530	1319	1
530	909	1
17731	110	7
17731	110	7
17731	113	7
17731	113	7
17731	165	0
17731	110	7
17731	110	7
17731	113	7
17731	113	7
4878	634	0
4878	1504	0
4878	1664	0
4878	2576	0
4878	2861	3
4878	2861	3
4878	1247	3
4878	1247	3
4878	1292	0
4878	2139	0
4878	1031	0
4878	2253	1
4878	2250	1
4878	1438	0
4878	2355	0
4878	2557	2
4878	1544	0
4878	2861	3
4878	1141	0
4878	1247	3
4878	1247	3
4878	2758	1
4878	2758	1
4878	2554	2
4878	2554	2
4878	2861	3
4878	1403	2
4878	1403	2
4878	1403	2
4878	1810	1
4878	956	1
4878	1461	1
4878	1810	1
4878	956	1
4878	1461	1
4867	624	3
4867	624	3
4867	1479	3
4867	1479	3
4867	374	0
4867	1026	0
4867	651	0
4867	353	0
4867	1043	0
4867	1347	0
4867	1100	0
4867	491	0
4867	1195	0
4867	1388	0
4867	1849	0
4867	1479	3
4867	624	3
4867	440	0
4867	1479	3
4867	624	3
4867	263	2
4867	551	2
4867	263	2
4867	551	2
4867	263	2
4867	551	2
4867	1597	0
17720	132	1
17720	132	1
11299	296	0
11299	862	0
11299	826	0
11299	98	0
11299	590	0
11299	477	0
11299	242	2
11299	242	2
11299	242	2
11299	407	9
11299	407	9
11299	408	9
11299	408	9
11299	408	9
11299	408	9
11299	408	9
11299	408	9
11299	408	9
11299	408	9
11299	682	2
11299	682	2
11299	682	2
9772	1262	0
9772	2022	0
9772	165	3
9772	165	3
9772	2738	3
9772	2738	3
9772	3325	3
9772	3325	3
9772	3693	3
9772	3693	3
9772	2617	4
9772	2617	4
9772	3108	3
9772	3108	3
9772	1091	0
9772	1318	1
9772	1132	1
9772	2823	0
9772	2861	1
9772	3810	0
9772	2691	0
9772	2144	0
9772	2942	0
9772	3288	0
9772	1697	2
9772	331	0
9772	2108	0
9772	3236	0
9772	3003	0
9772	1126	1
9772	3019	0
9772	4105	0
9772	189	1
9772	189	1
9772	2738	3
9772	2738	3
9772	579	0
9772	2616	4
9772	165	3
9772	3325	3
9772	3693	3
9772	2853	1
9772	1219	0
9772	3108	3
9772	2617	4
9772	3108	3
9772	2617	4
9772	3441	1
9772	2261	1
9772	3370	1
9772	3441	1
9772	2261	1
9772	3370	1
9772	1195	0
9772	1068	0
9772	165	3
9772	3325	3
9772	3693	3
9772	2334	1
9772	2334	1
9772	1703	2
9772	1703	2
9772	1158	1
9772	3786	1
9772	1158	1
9772	3786	1
9772	3666	2
9772	3666	2
9772	3666	2
9772	724	4
9772	724	4
9772	724	4
9772	724	4
9772	724	4
9772	1318	1
3351	1171	3
3351	1171	3
3351	2624	3
3351	2624	3
3351	272	3
3351	272	3
3351	130	0
3351	3154	0
3351	605	0
3351	2361	0
3351	2495	0
3351	3107	0
3351	2790	0
3351	2919	0
3351	465	0
3351	476	0
3351	2082	1
3351	510	0
3351	3021	0
3351	1536	0
3351	368	0
3351	3553	0
3351	3093	0
3351	1353	0
3351	2857	0
3351	54	0
3351	3653	7
3351	3653	7
3351	3653	7
3351	3653	7
3351	3653	7
3351	3653	7
3351	3653	7
3351	3653	7
3351	2624	3
3351	1171	3
3351	272	3
3351	2752	1
3351	2752	1
3351	2080	1
3351	2624	3
3351	1171	3
3351	272	3
3351	1290	2
3351	1290	2
3351	1290	2
3351	3602	1
3351	3602	1
10446	128	3
10446	128	3
10446	2082	1
10446	486	0
10446	1661	0
10446	462	0
10446	267	0
10446	1764	0
10446	808	0
10446	912	0
10446	16	0
10446	2055	0
10446	168	0
10446	128	3
10446	128	3
10446	584	0
10446	676	1
10446	676	1
10446	933	0
10446	1064	4
10446	1064	4
10446	1064	4
10446	1064	4
10446	1064	4
10446	1190	1
10446	1190	1
10446	1599	1
10446	1599	1
10446	1746	1
10446	1746	1
10446	1779	1
10446	1779	1
10446	2082	1
10446	1337	1
10446	1337	1
4025	1595	0
4025	384	0
4025	293	0
4025	1217	1
4025	1217	1
4025	1282	0
4025	1490	1
4025	1007	0
4025	1490	1
4025	1353	1
4025	1353	1
4025	1043	1
4025	1043	1
9937	1248	0
9937	1928	0
9937	1693	3
9937	1693	3
9937	1141	0
9937	2526	0
9937	2469	0
9937	2057	0
9937	2981	0
9937	3068	0
9937	1170	0
9937	2822	0
9937	872	0
9937	1693	3
9937	581	0
9937	2680	0
9937	1693	3
9937	1426	1
9937	1550	1
9937	957	1
9937	1426	1
9937	1550	1
9937	957	1
9937	2990	0
16369	348	3
16369	348	3
16369	339	0
16369	56	1
16369	160	1
16369	311	0
16369	54	1
16369	158	1
16369	271	1
16369	271	1
16369	348	3
16369	348	3
3516	6900	0
3516	9703	0
3516	3400	0
3516	6221	0
3516	6462	3
3516	6462	3
3516	2039	3
3516	2039	3
3516	6422	0
3516	6728	0
3516	8612	4
3516	8612	4
3516	1291	3
3516	1291	3
3516	8900	0
3516	1565	0
3516	5341	0
3516	7734	0
3516	7886	0
3516	4925	0
3516	9176	1
3516	185	1
3516	3979	1
3516	3110	0
3516	3549	0
3516	7251	0
3516	2631	0
3516	7086	0
3516	3874	0
3516	4400	0
3516	6707	0
3516	6809	0
3516	7420	0
3516	7459	0
3516	7587	0
3516	9466	0
3516	6666	0
3516	9340	0
3516	2773	1
3516	2780	1
3516	3126	0
3516	4210	0
3516	5635	0
3516	2879	0
3516	8747	0
3516	4604	0
3516	8596	1
3516	771	0
3516	848	0
3516	2173	0
3516	2210	0
3516	2707	0
3516	7364	0
3516	1667	0
3516	3290	0
3516	5204	0
3516	5809	0
3516	8330	0
3516	5039	0
3516	395	0
3516	2153	0
3516	6528	0
3516	7845	0
3516	5510	0
3516	1923	0
3516	2558	2
3516	334	0
3516	1291	3
3516	1291	3
3516	6084	4
3516	6084	4
3516	6084	4
3516	6084	4
3516	6084	4
3516	4039	7
3516	4039	7
3516	4039	7
3516	4039	7
3516	4039	7
3516	4039	7
3516	4039	7
3516	4039	7
3516	2039	3
3516	6462	3
3516	2068	1
3516	2679	1
3516	4836	1
3516	2068	1
3516	2679	1
3516	4836	1
3516	5654	0
3516	6675	0
3516	7687	1
3516	7692	1
3516	8604	5
3516	8612	4
3516	8612	4
3516	8468	1
3516	8468	1
3516	9030	1
3516	9030	1
3516	4064	1
3516	4064	1
3516	2039	3
3516	6462	3
3516	5110	1
3516	6020	1
3516	2554	2
3516	9145	1
3516	5110	1
3516	6020	1
3516	2554	2
3516	9145	1
3516	5607	1
3516	7944	1
3516	5607	1
3516	7944	1
3516	7565	2
3516	7565	2
3516	7565	2
3516	3443	1
3516	9479	1
3516	5242	1
3516	3443	1
3516	9479	1
3516	5242	1
3516	9176	1
3516	185	1
3516	3979	1
3576	2727	0
3576	907	3
3576	907	3
3576	1278	3
3576	1278	3
3576	1960	3
3576	1960	3
3576	2397	0
3576	413	0
3576	1058	0
3576	209	1
3576	2057	0
3576	1608	0
3576	1656	0
3576	2485	0
3576	1160	0
3576	1584	0
3576	209	1
3576	760	2
3576	760	2
3576	760	2
3576	785	1
3576	785	1
3576	907	3
3576	907	3
3576	1278	3
3576	1278	3
3576	1960	3
3576	1960	3
3576	2005	1
3576	2005	1
3576	2685	1
3576	71	1
3576	1008	1
3576	2685	1
3576	71	1
3576	1008	1
3576	2326	0
5369	901	0
5369	969	0
5369	1859	3
5369	1859	3
5369	2153	3
5369	2153	3
5369	2680	4
5369	2680	4
5369	2694	3
5369	2694	3
5369	2724	3
5369	2724	3
5369	1004	0
5369	1426	0
5369	2518	0
5369	2396	0
5369	2345	0
5369	1197	0
5369	510	1
5369	2184	0
5369	2893	0
5369	154	0
5369	2436	0
5369	1583	0
5369	2671	0
5369	2685	4
5369	2715	0
5369	1859	3
5369	2153	3
5369	2680	4
5369	2694	3
5369	2724	3
5369	2680	4
5369	2694	3
5369	2724	3
5369	275	3
5369	359	3
5369	443	1
5369	861	1
5369	920	1
5369	275	3
5369	359	3
5369	443	1
5369	861	1
5369	920	1
5369	172	0
5369	256	0
5369	508	1
5369	758	0
5369	842	0
5369	88	0
5369	1859	3
5369	2153	3
5369	272	3
5369	356	3
5369	1611	1
5369	272	3
5369	356	3
5369	1611	1
5369	2528	4
5369	2528	4
5369	2528	4
5369	2528	4
5369	2528	4
18222	188	0
18222	159	0
7920	487	0
7920	1476	0
7920	1552	0
7920	908	0
7920	873	0
7920	1289	0
7920	984	0
7920	249	1
7920	249	1
7920	954	1
7920	954	1
7920	543	1
7920	543	1
1499	134	0
1499	2166	0
1499	2429	0
1499	2442	0
1499	3479	0
1499	4572	3
1499	4572	3
1499	1984	0
1499	3429	0
1499	5595	0
1499	2002	1
1499	3744	0
1499	2269	1
